Pokemon,Move
tsareena,teeterdance
tsareena,terablast
tsareena,toxic
tsareena,trailblaze
tsareena,tripleaxel
tsareena,tropkick
tsareena,uturn
tsareena,worryseed
tsareena,zenheadbutt
comfey,acrobatics
comfey,afteryou
comfey,alluringvoice
comfey,allyswitch
comfey,amnesia
comfey,aromatherapy
comfey,attract
comfey,bind
comfey,bulletseed
comfey,calmmind
comfey,celebrate
comfey,charm
comfey,confide
comfey,covet
comfey,dazzlinggleam
comfey,defog
comfey,disarmingvoice
comfey,doubleteam
comfey,drainingkiss
comfey,echoedvoice
comfey,encore
comfey,endure
comfey,energyball
comfey,facade
comfey,fling
comfey,floralhealing
comfey,flowershield
comfey,frustration
comfey,gigadrain
comfey,grassknot
comfey,grassyglide
comfey,grassyterrain
comfey,growth
comfey,healbell
comfey,helpinghand
comfey,hiddenpower
comfey,hyperbeam
comfey,knockoff
comfey,leaftornado
comfey,leechseed
comfey,lightscreen
comfey,luckychant
comfey,magicalleaf
comfey,magiccoat
comfey,naturalgift
comfey,naturepower
comfey,painsplit
comfey,petalblizzard
comfey,petaldance
comfey,playrough
comfey,pollenpuff
comfey,protect
comfey,psychup
comfey,rest
comfey,return
comfey,roleplay
comfey,round
comfey,safeguard
comfey,seedbomb
comfey,sleeptalk
comfey,snore
comfey,solarbeam
comfey,storedpower
comfey,substitute
comfey,sunnyday
comfey,swagger
comfey,sweetkiss
comfey,sweetscent
comfey,swift
comfey,synthesis
comfey,tailwind
comfey,taunt
comfey,telekinesis
comfey,terablast
comfey,thief
comfey,toxic
comfey,trailblaze
comfey,trick
comfey,trickroom
comfey,uturn
comfey,vinewhip
comfey,worryseed
comfey,wrap
oranguru,afteryou
oranguru,allyswitch
oranguru,attract
oranguru,block
oranguru,bodyslam
oranguru,brickbreak
oranguru,brutalswing
oranguru,bulldoze
oranguru,calmmind
oranguru,chargebeam
oranguru,chillingwater
oranguru,confide
oranguru,confusion
oranguru,covet
oranguru,doubleteam
oranguru,dreameater
oranguru,earthquake
oranguru,embargo
oranguru,encore
oranguru,endeavor
oranguru,endure
oranguru,energyball
oranguru,expandingforce
oranguru,extrasensory
oranguru,facade
oranguru,feintattack
oranguru,fling
oranguru,focusblast
oranguru,foulplay
oranguru,frustration
oranguru,futuresight
oranguru,gigaimpact
oranguru,gravity
oranguru,hiddenpower
oranguru,hyperbeam
oranguru,hypervoice
oranguru,imprison
oranguru,instruct
oranguru,knockoff
oranguru,lastresort
oranguru,lightscreen
oranguru,magiccoat
oranguru,magicroom
oranguru,megakick
oranguru,megapunch
oranguru,nastyplot
oranguru,naturepower
oranguru,painsplit
oranguru,payback
oranguru,protect
oranguru,psybeam
oranguru,psychic
oranguru,psychicnoise
oranguru,psychicterrain
oranguru,psychup
oranguru,psyshock
oranguru,quash
oranguru,raindance
oranguru,reflect
oranguru,rest
oranguru,return
oranguru,rockslide
oranguru,round
oranguru,safeguard
oranguru,scaryface
oranguru,shadowball
oranguru,skillswap
oranguru,sleeptalk
oranguru,snatch
oranguru,snore
oranguru,spite
oranguru,storedpower
oranguru,substitute
oranguru,sunnyday
oranguru,swagger
oranguru,swift
oranguru,takedown
oranguru,taunt
oranguru,telekinesis
oranguru,terablast
oranguru,terrainpulse
oranguru,thunder
oranguru,thunderbolt
oranguru,toxic
oranguru,trailblaze
oranguru,trick
oranguru,trickroom
oranguru,wonderroom
oranguru,workup
oranguru,yawn
oranguru,zenheadbutt
passimian,acrobatics
passimian,aerialace
passimian,assurance
passimian,attract
passimian,batonpass
passimian,beatup
passimian,bestow
passimian,block
passimian,bodyslam
passimian,brickbreak
passimian,brutalswing
passimian,bulkup
passimian,bulldoze
passimian,chillingwater
passimian,closecombat
passimian,coaching
passimian,confide
passimian,counter
passimian,curse
passimian,doubleedge
passimian,doubleteam
passimian,drainpunch
passimian,earthquake
passimian,electroweb
passimian,endeavor
passimian,endure
passimian,energyball
passimian,facade
passimian,feint
passimian,fling
passimian,focusblast
passimian,focusenergy
passimian,focuspunch
passimian,frustration
passimian,gigaimpact
passimian,grassknot
passimian,gunkshot
passimian,gyroball
passimian,hiddenpower
passimian,hyperbeam
passimian,ironhead
passimian,irontail
passimian,knockoff
passimian,laserfocus
passimian,leer
passimian,lowkick
passimian,lowsweep
passimian,megakick
passimian,megapunch
passimian,painsplit
passimian,payback
passimian,protect
passimian,quickattack
passimian,quickguard
passimian,raindance
passimian,rest
passimian,retaliate
passimian,return
passimian,revenge
passimian,reversal
passimian,rockslide
passimian,rocksmash
passimian,rocktomb
passimian,round
passimian,scaryface
passimian,seedbomb
passimian,seismictoss
passimian,shadowball
passimian,shockwave
passimian,sleeptalk
passimian,smackdown
passimian,snatch
passimian,snore
passimian,substitute
passimian,sunnyday
passimian,superpower
passimian,swagger
passimian,tackle
passimian,takedown
passimian,taunt
passimian,terablast
passimian,thief
passimian,thrash
passimian,toxic
passimian,trailblaze
passimian,upperhand
passimian,uproar
passimian,uturn
passimian,vacuumwave
passimian,vitalthrow
passimian,workup
wimpod,aquajet
wimpod,assurance
wimpod,attract
wimpod,bugbuzz
wimpod,confide
wimpod,defensecurl
wimpod,doubleteam
wimpod,endure
wimpod,facade
wimpod,frustration
wimpod,hail
wimpod,harden
wimpod,hiddenpower
wimpod,leechlife
wimpod,metalclaw
wimpod,mudshot
wimpod,protect
wimpod,raindance
wimpod,rest
wimpod,return
wimpod,rollout
wimpod,round
wimpod,sandattack
wimpod,scald
wimpod,screech
wimpod,skittersmack
wimpod,sleeptalk
wimpod,snore
wimpod,spikes
wimpod,strugglebug
wimpod,substitute
wimpod,surf
wimpod,swagger
wimpod,swift
wimpod,taunt
wimpod,toxic
wimpod,waterfall
wimpod,wideguard
golisopod,aerialace
golisopod,assurance
golisopod,attract
golisopod,blizzard
golisopod,brickbreak
golisopod,bugbite
golisopod,bugbuzz
golisopod,bulkup
golisopod,closecombat
golisopod,confide
golisopod,darkpulse
golisopod,defensecurl
golisopod,dive
golisopod,doubleteam
golisopod,drillrun
golisopod,dualchop
golisopod,endeavor
golisopod,endure
golisopod,facade
golisopod,falseswipe
golisopod,firstimpression
golisopod,fling
golisopod,focusblast
golisopod,frostbreath
golisopod,frustration
golisopod,furycutter
golisopod,gigaimpact
golisopod,hail
golisopod,hiddenpower
golisopod,hyperbeam
golisopod,icebeam
golisopod,icywind
golisopod,irondefense
golisopod,ironhead
golisopod,knockoff
golisopod,laserfocus
golisopod,leechlife
golisopod,liquidation
golisopod,muddywater
golisopod,mudshot
golisopod,painsplit
golisopod,payback
golisopod,pinmissile
golisopod,poisonjab
golisopod,protect
golisopod,psychup
golisopod,raindance
golisopod,razorshell
golisopod,rest
golisopod,return
golisopod,rockslide
golisopod,rocksmash
golisopod,rocktomb
golisopod,round
golisopod,sandattack
golisopod,scald
golisopod,screech
golisopod,shadowclaw
golisopod,skittersmack
golisopod,slash
golisopod,sleeptalk
golisopod,sludgebomb
golisopod,sludgewave
golisopod,snarl
golisopod,snore
golisopod,spikes
golisopod,spite
golisopod,strugglebug
golisopod,substitute
golisopod,suckerpunch
golisopod,surf
golisopod,swagger
golisopod,swift
golisopod,swordsdance
golisopod,taunt
golisopod,throatchop
golisopod,toxic
golisopod,venoshock
golisopod,waterfall
golisopod,waterpulse
golisopod,xscissor
sandygast,absorb
sandygast,afteryou
sandygast,amnesia
sandygast,ancientpower
sandygast,astonish
sandygast,attract
sandygast,block
sandygast,brine
sandygast,bulldoze
sandygast,chillingwater
sandygast,confide
sandygast,confuseray
sandygast,curse
sandygast,destinybond
sandygast,doubleteam
sandygast,earthpower
sandygast,earthquake
sandygast,endure
sandygast,energyball
sandygast,facade
sandygast,flashcannon
sandygast,fling
sandygast,frustration
sandygast,gigadrain
sandygast,gravity
sandygast,harden
sandygast,hex
sandygast,hiddenpower
sandygast,hypnosis
sandygast,imprison
sandygast,infestation
sandygast,irondefense
sandygast,megadrain
sandygast,mudshot
sandygast,mudslap
sandygast,nightshade
sandygast,painsplit
sandygast,poltergeist
sandygast,protect
sandygast,psychic
sandygast,raindance
sandygast,recycle
sandygast,rest
sandygast,return
sandygast,rockpolish
sandygast,rockslide
sandygast,rocktomb
sandygast,roleplay
sandygast,round
sandygast,sandattack
sandygast,sandstorm
sandygast,sandtomb
sandygast,scaryface
sandygast,scorchingsands
sandygast,shadowball
sandygast,shoreup
sandygast,skillswap
sandygast,sleeptalk
sandygast,sludgebomb
sandygast,snore
sandygast,spite
sandygast,spitup
sandygast,stealthrock
sandygast,stockpile
sandygast,stoneedge
sandygast,substitute
sandygast,sunnyday
sandygast,swagger
sandygast,swallow
sandygast,terablast
sandygast,toxic
sandygast,trick
palossand,absorb
palossand,afteryou
palossand,amnesia
palossand,astonish
palossand,attract
palossand,block
palossand,bodyslam
palossand,brine
palossand,bulldoze
palossand,chillingwater
palossand,confide
palossand,confuseray
palossand,curse
palossand,doubleteam
palossand,earthpower
palossand,earthquake
palossand,embargo
palossand,endure
palossand,energyball
palossand,facade
palossand,flashcannon
palossand,fling
palossand,frustration
palossand,gigadrain
palossand,gigaimpact
palossand,gravity
palossand,harden
palossand,hex
palossand,hiddenpower
palossand,hyperbeam
palossand,hypnosis
palossand,imprison
palossand,infestation
palossand,irondefense
palossand,megadrain
palossand,mudshot
palossand,mudslap
palossand,nightshade
palossand,painsplit
palossand,poltergeist
palossand,protect
palossand,psychic
palossand,quash
palossand,raindance
palossand,recycle
palossand,rest
palossand,return
palossand,rockpolish
palossand,rockslide
palossand,rocktomb
palossand,roleplay
palossand,round
palossand,sandattack
palossand,sandstorm
palossand,sandtomb
palossand,scaryface
palossand,scorchingsands
palossand,shadowball
palossand,shoreup
palossand,skillswap
palossand,sleeptalk
palossand,sludgebomb
palossand,snore
palossand,spite
palossand,stealthrock
palossand,stoneedge
palossand,substitute
palossand,sunnyday
palossand,swagger
palossand,terablast
palossand,terrainpulse
palossand,toxic
palossand,trick
pyukumuku,attract
pyukumuku,batonpass
pyukumuku,bestow
pyukumuku,bide
pyukumuku,block
pyukumuku,confide
pyukumuku,counter
pyukumuku,curse
pyukumuku,doubleteam
pyukumuku,endure
pyukumuku,gastroacid
pyukumuku,hail
pyukumuku,harden
pyukumuku,helpinghand
pyukumuku,lightscreen
pyukumuku,memento
pyukumuku,mirrorcoat
pyukumuku,mudsport
pyukumuku,painsplit
pyukumuku,protect
pyukumuku,psychup
pyukumuku,purify
pyukumuku,quash
pyukumuku,raindance
pyukumuku,recover
pyukumuku,recycle
pyukumuku,reflect
pyukumuku,rest
pyukumuku,safeguard
pyukumuku,screech
pyukumuku,sleeptalk
pyukumuku,soak
pyukumuku,spite
pyukumuku,substitute
pyukumuku,swagger
pyukumuku,taunt
pyukumuku,tickle
pyukumuku,toxic
pyukumuku,venomdrench
pyukumuku,watersport
typenull,aerialace
typenull,airslash
typenull,confide
typenull,crushclaw
typenull,doubleedge
typenull,doublehit
typenull,doubleteam
typenull,dragonclaw
typenull,endure
typenull,facade
typenull,flamecharge
typenull,frustration
typenull,gigaimpact
typenull,hail
typenull,healblock
typenull,hiddenpower
typenull,hyperbeam
typenull,icywind
typenull,imprison
typenull,irondefense
typenull,ironhead
typenull,lastresort
typenull,magiccoat
typenull,metalsound
typenull,payback
typenull,protect
typenull,punishment
typenull,pursuit
typenull,rage
typenull,raindance
typenull,razorwind
typenull,rest
typenull,return
typenull,roar
typenull,rockslide
typenull,round
typenull,sandstorm
typenull,scaryface
typenull,shadowclaw
typenull,signalbeam
typenull,sleeptalk
typenull,snore
typenull,substitute
typenull,sunnyday
typenull,swagger
typenull,swift
typenull,swordsdance
typenull,tackle
typenull,takedown
typenull,terrainpulse
typenull,thunderwave
typenull,toxic
typenull,triattack
typenull,uturn
typenull,workup
typenull,xscissor
silvally,aerialace
silvally,airslash
silvally,bite
silvally,confide
silvally,crunch
silvally,crushclaw
silvally,defog
silvally,doubleedge
silvally,doublehit
silvally,doubleteam
silvally,dracometeor
silvally,dragonclaw
silvally,endure
silvally,explosion
silvally,facade
silvally,firefang
silvally,flamecharge
silvally,flamethrower
silvally,flashcannon
silvally,frustration
silvally,gigaimpact
silvally,grasspledge
silvally,hail
silvally,healblock
silvally,heatwave
silvally,hiddenpower
silvally,hyperbeam
silvally,hypervoice
silvally,icebeam
silvally,icefang
silvally,icywind
silvally,imprison
silvally,irondefense
silvally,ironhead
silvally,laserfocus
silvally,lastresort
silvally,magiccoat
silvally,metalsound
silvally,multiattack
silvally,outrage
silvally,partingshot
silvally,payback
silvally,poisonfang
silvally,protect
silvally,psychicfangs
silvally,punishment
silvally,pursuit
silvally,rage
silvally,raindance
silvally,razorwind
silvally,rest
silvally,return
silvally,reversal
silvally,roar
silvally,rockslide
silvally,round
silvally,sandstorm
silvally,scaryface
silvally,selfdestruct
silvally,shadowball
silvally,shadowclaw
silvally,signalbeam
silvally,sleeptalk
silvally,snarl
silvally,snore
silvally,steelbeam
silvally,steelwing
silvally,substitute
silvally,sunnyday
silvally,surf
silvally,swagger
silvally,swift
silvally,swordsdance
silvally,tackle
silvally,tailwind
silvally,takedown
silvally,terrainpulse
silvally,thunderbolt
silvally,thunderfang
silvally,thunderwave
silvally,toxic
silvally,triattack
silvally,uturn
silvally,workup
silvally,xscissor
silvally,zenheadbutt
minior,acrobatics
minior,ancientpower
minior,attract
minior,autotomize
minior,bulldoze
minior,calmmind
minior,chargebeam
minior,confide
minior,confuseray
minior,cosmicpower
minior,dazzlinggleam
minior,defensecurl
minior,doubleedge
minior,doubleteam
minior,earthpower
minior,earthquake
minior,endeavor
minior,endure
minior,explosion
minior,facade
minior,frustration
minior,gigaimpact
minior,gravity
minior,gyroball
minior,hiddenpower
minior,hyperbeam
minior,ironhead
minior,lastresort
minior,lightscreen
minior,magnetrise
minior,meteorbeam
minior,powergem
minior,protect
minior,psychic
minior,psychup
minior,reflect
minior,rest
minior,return
minior,rockblast
minior,rockpolish
minior,rockslide
minior,rocktomb
minior,rollout
minior,round
minior,safeguard
minior,sandstorm
minior,scorchingsands
minior,selfdestruct
minior,shellsmash
minior,sleeptalk
minior,snore
minior,solarbeam
minior,stealthrock
minior,stoneedge
minior,substitute
minior,swagger
minior,swift
minior,tackle
minior,takedown
minior,telekinesis
minior,terablast
minior,toxic
minior,uturn
minior,zenheadbutt
komala,acrobatics
komala,attract
komala,bodyslam
komala,brickbreak
komala,bulkup
komala,bulldoze
komala,calmmind
komala,charm
komala,confide
komala,curse
komala,defensecurl
komala,doubleedge
komala,doubleteam
komala,earthquake
komala,endeavor
komala,endure
komala,facade
komala,flail
komala,fling
komala,frustration
komala,gigaimpact
komala,gunkshot
komala,hiddenpower
komala,hyperbeam
komala,icespinner
komala,ironhead
komala,knockoff
komala,lastresort
komala,lowkick
komala,lowsweep
komala,metalclaw
komala,payback
komala,playrough
komala,protect
komala,psychup
komala,quash
komala,raindance
komala,rapidspin
komala,return
komala,reversal
komala,rockslide
komala,rocktomb
komala,rollout
komala,round
komala,seedbomb
komala,shadowclaw
komala,sing
komala,slam
komala,sleeptalk
komala,snore
komala,spitup
komala,stockpile
komala,stompingtantrum
komala,substitute
komala,suckerpunch
komala,sunnyday
komala,superfang
komala,superpower
komala,swagger
komala,swallow
komala,swordsdance
komala,takedown
komala,terablast
komala,thief
komala,thrash
komala,toxic
komala,trailblaze
komala,uturn
komala,wish
komala,woodhammer
komala,workup
komala,yawn
komala,zenheadbutt
turtonator,attract
turtonator,block
turtonator,bodypress
turtonator,bodyslam
turtonator,brutalswing
turtonator,bulkup
turtonator,bulldoze
turtonator,burningjealousy
turtonator,chargebeam
turtonator,confide
turtonator,curse
turtonator,doubleteam
turtonator,dracometeor
turtonator,dragonclaw
turtonator,dragonpulse
turtonator,dragontail
turtonator,earthquake
turtonator,ember
turtonator,endeavor
turtonator,endure
turtonator,explosion
turtonator,facade
turtonator,fireblast
turtonator,firespin
turtonator,flail
turtonator,flamecharge
turtonator,flamethrower
turtonator,flashcannon
turtonator,fling
turtonator,focusblast
turtonator,frustration
turtonator,gigaimpact
turtonator,headsmash
turtonator,heatcrash
turtonator,heatwave
turtonator,heavyslam
turtonator,hiddenpower
turtonator,hyperbeam
turtonator,hypervoice
turtonator,incinerate
turtonator,irondefense
turtonator,ironhead
turtonator,irontail
turtonator,lashout
turtonator,megakick
turtonator,megapunch
turtonator,outrage
turtonator,overheat
turtonator,payback
turtonator,protect
turtonator,rapidspin
turtonator,rest
turtonator,return
turtonator,revenge
turtonator,roar
turtonator,rocktomb
turtonator,round
turtonator,scaleshot
turtonator,scorchingsands
turtonator,shellsmash
turtonator,shelltrap
turtonator,shockwave
turtonator,sleeptalk
turtonator,smackdown
turtonator,smog
turtonator,snore
turtonator,solarbeam
turtonator,stompingtantrum
turtonator,stoneedge
turtonator,substitute
turtonator,sunnyday
turtonator,swagger
turtonator,tackle
turtonator,taunt
turtonator,toxic
turtonator,uproar
turtonator,venoshock
turtonator,wideguard
turtonator,willowisp
turtonator,workup
togedemaru,afteryou
togedemaru,agility
togedemaru,assurance
togedemaru,attract
togedemaru,bounce
togedemaru,charge
togedemaru,chargebeam
togedemaru,confide
togedemaru,covet
togedemaru,defensecurl
togedemaru,disarmingvoice
togedemaru,discharge
togedemaru,doubleteam
togedemaru,eerieimpulse
togedemaru,electricterrain
togedemaru,electroball
togedemaru,electroweb
togedemaru,encore
togedemaru,endeavor
togedemaru,endure
togedemaru,facade
togedemaru,fakeout
togedemaru,fellstinger
togedemaru,flail
togedemaru,fling
togedemaru,frustration
togedemaru,gigaimpact
togedemaru,grassknot
togedemaru,gravity
togedemaru,gyroball
togedemaru,helpinghand
togedemaru,hiddenpower
togedemaru,hyperbeam
togedemaru,ironhead
togedemaru,irontail
togedemaru,lastresort
togedemaru,magnetrise
togedemaru,nuzzle
togedemaru,payback
togedemaru,pinmissile
togedemaru,poisonjab
togedemaru,present
togedemaru,protect
togedemaru,reflect
togedemaru,rest
togedemaru,return
togedemaru,reversal
togedemaru,risingvoltage
togedemaru,roleplay
togedemaru,rollout
togedemaru,round
togedemaru,shockwave
togedemaru,sleeptalk
togedemaru,snore
togedemaru,spark
togedemaru,spikyshield
togedemaru,steelbeam
togedemaru,steelroller
togedemaru,substitute
togedemaru,superfang
togedemaru,swagger
togedemaru,swift
togedemaru,tackle
togedemaru,thief
togedemaru,thunder
togedemaru,thunderbolt
togedemaru,thundershock
togedemaru,thunderwave
togedemaru,tickle
togedemaru,toxic
togedemaru,twineedle
togedemaru,uturn
togedemaru,voltswitch
togedemaru,wildcharge
togedemaru,wish
togedemaru,workup
togedemaru,zenheadbutt
togedemaru,zingzap
togedemarutotem,afteryou
togedemarutotem,attract
togedemarutotem,bounce
togedemarutotem,charge
togedemarutotem,chargebeam
togedemarutotem,confide
